name,time,Temp
t2,1578595725000000000,-4.7
t2,1578602155000000000,-4.8
t2,1578606596000000000,-3.6
t2,1578612926000000000,-3.4
t2,1578614792000000000,-2.1
t2,1578616051000000000,0.9
t2,1578616481000000000,1.9
t2,1578619396000000000,4.1
t2,1578623805000000000,7.4
t2,1578624247000000000,8.5
t2,1578626328000000000,9.5
t2,1578627309000000000,10.6
t2,1578627523000000000,11.8
t2,1578628513000000000,13
t2,1578629053000000000,11.9
t2,1578629348000000000,10.8
t2,1578630141000000000,13
t2,1578630322000000000,14.2
t2,1578630623000000000,13.1
t2,1578632188000000000,14.4
t2,1578635580000000000,12
t2,1578635960000000000,11
t2,1578638822000000000,9.8
t2,1578639945000000000,8.7
t2,1578641030000000000,9.8
t2,1578641269000000000,8.7
t2,1578642124000000000,7.7
t2,1578643130000000000,6.6
t2,1578643688000000000,5.6
t2,1578644629000000000,4.6
t2,1578646287000000000,3.5
t2,1578647447000000000,1.5
t2,1578652420000000000,1
t2,1578656314000000000,0
t2,1578659979000000000,0.9
t2,1578663107000000000,-2.1
t2,1578668025000000000,-1.8
t2,1578670759000000000,-2.9
t2,1578682034000000000,-3.6
t2,1578689384000000000,-4.3
t2,1578699725000000000,-5.8
t2,1578702245000000000,-4.6
t2,1578704179000000000,-3.3
t2,1578712683000000000,-1.9
t2,1578713477000000000,0.8
t2,1578717384000000000,0.1
t2,1578725195000000000,1
t2,1578727935000000000,0.2
t2,1578732483000000000,-2.2
t2,1578745177000000000,-3.2
t2,1578766892000000000,-4.1
t2,1578774452000000000,-5.3
t2,1578787725000000000,-4.9
t2,1578788387000000000,-3.8
t2,1578789025000000000,-2.6
t2,1578789559000000000,-1.6
t2,1578790774000000000,0.6
t2,1578791786000000000,1.4
t2,1578792155000000000,2.4
t2,1578793281000000000,3.7
t2,1578793948000000000,4.7
t2,1578794459000000000,5.9
t2,1578794928000000000,6.9
t2,1578795148000000000,7.9
t2,1578795526000000000,6.9
t2,1578796413000000000,7.9
t2,1578796629000000000,9
t2,1578797434000000000,10.3
t2,1578798830000000000,11.4
t2,1578800789000000000,10.3
t2,1578801571000000000,11.4
t2,1578801942000000000,10.3
t2,1578802523000000000,13.5
t2,1578803026000000000,14.6
t2,1578803576000000000,13.2
t2,1578803814000000000,12.2
t2,1578804239000000000,13.2
t2,1578804350000000000,14.3
t2,1578806346000000000,12.2
t2,1578808157000000000,14.3
t2,1578808444000000000,15.6
t2,1578809096000000000,14.6
t2,1578809760000000000,14.8
t2,1578809847000000000,13.8
t2,1578811198000000000,11.6
t2,1578811593000000000,12.7
t2,1578811887000000000,11.6
t2,1578812130000000000,10.6
t2,1578812217000000000,9.5
t2,1578812822000000000,10.6
t2,1578813968000000000,9.1
t2,1578814671000000000,8.1
t2,1578815736000000000,6.9
t2,1578816443000000000,5.9
t2,1578819091000000000,1.4
t2,1578820223000000000,0.6
t2,1578824061000000000,-1.6
t2,1578827676000000000,-2.6
t2,1578837939000000000,-4.1
t2,1578843185000000000,-4.8
t2,1578857215000000000,-6.5
t2,1578864409000000000,-7
t2,1578871712000000000,-7.5
t2,1578874735000000000,-5.1
t2,1578878597000000000,-1.8
t2,1578879560000000000,0.8
t2,1578882041000000000,0.2
t2,1578883080000000000,1.3
t2,1578883876000000000,2.3
t2,1578886193000000000,4.4
t2,1578886432000000000,3.3
t2,1578886672000000000,4.3
t2,1578887234000000000,5.7
t2,1578888783000000000,3.5
t2,1578890767000000000,5.7
t2,1578892583000000000,4.6
t2,1578894426000000000,5.6
t2,1578895141000000000,4.6
t2,1578896424000000000,4.6
t2,1578900315000000000,3.4
t2,1578903326000000000,1.4
