name,time,Temp
t2,1578971249000000000,11.5
t2,1578972952000000000,12.7
t2,1578973284000000000,13.9
t2,1578973370000000000,15
t2,1578973576000000000,16
t2,1578974203000000000,13.6
t2,1578974289000000000,12.6
t2,1578974976000000000,11.5
t2,1578976117000000000,11.5
t2,1578976609000000000,12.7
t2,1578978134000000000,16.3
t2,1578978737000000000,16.4
t2,1578979283000000000,15.2
t2,1578979896000000000,14.2
t2,1578980325000000000,12.6
t2,1578980865000000000,11.5
t2,1578981526000000000,12.8
t2,1578981799000000000,13.9
t2,1578982466000000000,13.9
t2,1578982653000000000,12.7
t2,1578982788000000000,11.6
t2,1578984030000000000,13.8
t2,1578984215000000000,12.7
t2,1578984375000000000,11.6
t2,1578984828000000000,10.6
t2,1578985363000000000,9.4
t2,1578985670000000000,8.3
t2,1578986238000000000,5.1
t2,1578986558000000000,4.1
t2,1578987274000000000,3
t2,1578988040000000000,2
t2,1578991818000000000,0
t2,1578992523000000000,0.9
t2,1578999126000000000,-1.9
t2,1579004032000000000,-2.2
t2,1579007888000000000,-3.3
t2,1579013048000000000,-3.9
t2,1579019673000000000,-4.2
t2,1579026590000000000,-5.7
t2,1579032014000000000,-6.8
t2,1579034310000000000,-5.7
t2,1579041448000000000,-6.9
t2,1579048648000000000,-3
t2,1579049315000000000,-1.7
t2,1579050420000000000,0.7
t2,1579051157000000000,1.3
t2,1579052149000000000,4.3
t2,1579052643000000000,6.4
t2,1579052862000000000,7.4
t2,1579053200000000000,8.5
t2,1579053486000000000,9.5
t2,1579053959000000000,10.6
t2,1579055447000000000,12.8
t2,1579058590000000000,7
t2,1579058940000000000,9.1
t2,1579059451000000000,12.3
t2,1579060398000000000,9.9
t2,1579060878000000000,11
t2,1579061154000000000,15.2
t2,1579061476000000000,15
t2,1579061799000000000,15
t2,1579062517000000000,16
t2,1579062812000000000,18.2
t2,1579063118000000000,19.3
t2,1579063678000000000,16
t2,1579064347000000000,17.1
t2,1579065119000000000,15
t2,1579065914000000000,17.1
t2,1579067081000000000,16
t2,1579068342000000000,17.1
t2,1579068428000000000,16
t2,1579068584000000000,15
t2,1579069320000000000,13.9
t2,1579070454000000000,10.7
t2,1579071352000000000,11.9
t2,1579072549000000000,7.6
t2,1579072816000000000,6.5
t2,1579073606000000000,4.2
t2,1579074227000000000,3.2
t2,1579079945000000000,0.1
t2,1579082583000000000,0.9
t2,1579086996000000000,-1.9
t2,1579091817000000000,-1.8
t2,1579104064000000000,-2.5
t2,1579105498000000000,-1.5
t2,1579107284000000000,-2.7
t2,1579117777000000000,-3.7
t2,1579131387000000000,-4.4
t2,1579133433000000000,-3.3
t2,1579136445000000000,0.2
t2,1579137312000000000,1.8
t2,1579137532000000000,2.8
t2,1579139760000000000,3.9
t2,1579140134000000000,5
t2,1579142301000000000,5.7
t2,1579142936000000000,6.8
t2,1579143210000000000,7.8
t2,1579146657000000000,6.9
t2,1579147008000000000,9
t2,1579147964000000000,7.6
t2,1579148099000000000,6.5
t2,1579148469000000000,7.6
t2,1579150398000000000,6.5
t2,1579150775000000000,5.5
t2,1579153182000000000,6.8
t2,1579155058000000000,5.7
t2,1579155693000000000,4.7
t2,1579157139000000000,3.5
t2,1579162655000000000,2.3
t2,1579163730000000000,1.3
t2,1579164971000000000,0.2
t2,1579165689000000000,0.8
t2,1579167388000000000,-1.8
t2,1579172636000000000,-2.4
t2,1579179292000000000,-2.4
t2,1579184857000000000,-1.4
t2,1579188940000000000,-2.5
t2,1579200554000000000,-2.9
t2,1579213326000000000,-5.4
t2,1579218492000000000,-5.5
t2,1579219452000000000,-4.4
t2,1579220129000000000,-3.2
t2,1579220907000000000,-1.9
t2,1579223886000000000,0.9
t2,1579224129000000000,0
t2,1579224427000000000,1
t2,1579225421000000000,2
t2,1579226419000000000,3.3
t2,1579227020000000000,5.4
t2,1579227183000000000,6.4
t2,1579227787000000000,8.7
t2,1579228372000000000,10.8
t2,1579228581000000000,12
t2,1579229355000000000,14.2
t2,1579229441000000000,13.1
t2,1579229966000000000,12
t2,1579230712000000000,14.2
t2,1579231791000000000,11.9
t2,1579232945000000000,15.2
t2,1579233728000000000,16.6
t2,1579234179000000000,16.4
t2,1579234357000000000,15.2
t2,1579234776000000000,16.6
t2,1579234930000000000,17.7
t2,1579235092000000000,16.6
t2,1579237552000000000,18.7
t2,1579237709000000000,19.8
t2,1579238009000000000,20.9
t2,1579238660000000000,19.8
t2,1579238942000000000,18.7
t2,1579240072000000000,17.7
t2,1579240659000000000,18.7
t2,1579241522000000000,16.3
t2,1579241791000000000,15.2
t2,1579242338000000000,16.3
t2,1579245019000000000,13.6
t2,1579245417000000000,12.6
t2,1579245577000000000,11.5
t2,1579245713000000000,10.4
t2,1579245927000000000,9.4
t2,1579246088000000000,8.3
t2,1579246275000000000,7.3
t2,1579246549000000000,6.3
t2,1579246928000000000,5.2
t2,1579250130000000000,3.2
t2,1579251979000000000,2.1
t2,1579254328000000000,0.1
t2,1579265719000000000,0.8
t2,1579275048000000000,-1.9
t2,1579281264000000000,-1.7
t2,1579285282000000000,-2.7
t2,1579290446000000000,-3
t2,1579297449000000000,-3.1
t2,1579300162000000000,-4.2
t2,1579305169000000000,-3.4
t2,1579306077000000000,-2.3
t2,1579306558000000000,-1.2
t2,1579307157000000000,0.2
t2,1579312154000000000,2.8
t2,1579313802000000000,3.8
t2,1579313999000000000,4.8
t2,1579315637000000000,6.1
t2,1579317206000000000,9.4
t2,1579317415000000000,10.4
t2,1579317603000000000,11.5
t2,1579317952000000000,10.4
t2,1579318639000000000,7.8
t2,1579318901000000000,6.8
t2,1579320365000000000,8
t2,1579320849000000000,9.1
t2,1579321561000000000,8.1
t2,1579322328000000000,5.9
t2,1579323562000000000,6.9
t2,1579326256000000000,5.9
t2,1579327044000000000,4.7
t2,1579327396000000000,3.7
t2,1579332310000000000,3.4
t2,1579336803000000000,0.4
t2,1579338089000000000,0.5
t2,1579340731000000000,-1.5
t2,1579345597000000000,-1.4
t2,1579352208000000000,0.8
t2,1579352631000000000,0.1
t2,1579353591000000000,1.1
t2,1579384509000000000,0
t2,1579391908000000000,0
t2,1579392972000000000,1.1
t2,1579395689000000000,3.4
t2,1579396060000000000,4.5
t2,1579396406000000000,5.5
t2,1579397372000000000,4.5
t2,1579399226000000000,5.5
t2,1579399509000000000,6.8
t2,1579399704000000000,9
t2,1579400020000000000,11.2
t2,1579400179000000000,12.3
t2,1579400901000000000,13.4
t2,1579401036000000000,14.4
t2,1579401630000000000,15.5
t2,1579402287000000000,15.2
t2,1579402715000000000,13.8
t2,1579403209000000000,15
t2,1579403486000000000,16
t2,1579403597000000000,17.1
t2,1579403984000000000,18.2
t2,1579404263000000000,17.1
t2,1579404926000000000,17.1
t2,1579405433000000000,18.2
t2,1579405541000000000,19.3
t2,1579405725000000000,18.2
t2,1579406128000000000,18.2
t2,1579406289000000000,17.1
t2,1579409709000000000,16
t2,1579410279000000000,17.1
t2,1579410436000000000,18.5
t2,1579410733000000000,19.8
t2,1579411137000000000,18.7
t2,1579412183000000000,17.4
t2,1579412394000000000,16.3
t2,1579412502000000000,15.2
t2,1579413030000000000,17.4
t2,1579413569000000000,16.3
t2,1579414214000000000,17.4
t2,1579414610000000000,16.3
t2,1579415737000000000,13
t2,1579416189000000000,14
t2,1579417554000000000,12.8
t2,1579418225000000000,10.4
t2,1579418523000000000,9.3
t2,1579418878000000000,8.2
t2,1579421049000000000,6
t2,1579424214000000000,3.9
t2,1579426158000000000,2.9
t2,1579430968000000000,4.1
t2,1579436106000000000,4.3
t2,1579442148000000000,2.1
t2,1579446264000000000,1.1
t2,1579451368000000000,0.4
t2,1579476017000000000,-2
t2,1579479325000000000,0
t2,1579480538000000000,1
t2,1579481174000000000,2
t2,1579481997000000000,3
t2,1579484498000000000,5.2
t2,1579484949000000000,6.3
t2,1579485790000000000,5.2
t2,1579486388000000000,6.3
t2,1579487329000000000,7.6
t2,1579487548000000000,8.6
t2,1579487854000000000,7.6
t2,1579487990000000000,8.6
t2,1579488563000000000,9.8
t2,1579489182000000000,9.7
t2,1579489619000000000,12
t2,1579490125000000000,9.9
t2,1579490451000000000,11.2
t2,1579490671000000000,11
t2,1579491934000000000,9.9
t2,1579492070000000000,11
t2,1579492158000000000,12
t2,1579492394000000000,11
t2,1579492642000000000,9.9
t2,1579493505000000000,12.3
t2,1579494135000000000,13.5
t2,1579494372000000000,14.6
t2,1579494534000000000,15.6
t2,1579494871000000000,14.4
t2,1579495068000000000,11.5
t2,1579495881000000000,11.4
t2,1579496994000000000,10.3
t2,1579497670000000000,11.9
t2,1579498218000000000,10.7
t2,1579498491000000000,11.9
t2,1579500575000000000,13.1
t2,1579500662000000000,14.3
t2,1579500922000000000,17.9
t2,1579501776000000000,19
t2,1579502237000000000,20.1
t2,1579502732000000000,19
t2,1579503064000000000,20.1
t2,1579503515000000000,21.2
t2,1579504420000000000,19.8
t2,1579504616000000000,17.4
t2,1579504815000000000,15
t2,1579504925000000000,13.4
t2,1579505013000000000,12.3
t2,1579505212000000000,10.2
t2,1579505621000000000,8.1
t2,1579505949000000000,7
t2,1579507790000000000,4.8
t2,1579517685000000000,1.9
t2,1579531683000000000,1
t2,1579538111000000000,0
t2,1579539330000000000,0.9
t2,1579544216000000000,-1
t2,1579548721000000000,-3.2
t2,1579554104000000000,-2.9
t2,1579560876000000000,-3.9
t2,1579566592000000000,-2.7
t2,1579567066000000000,-1.7
t2,1579567472000000000,0.7
t2,1579567831000000000,0.2
t2,1579568065000000000,1.3
t2,1579568458000000000,2.3
t2,1579568859000000000,3.3
t2,1579570700000000000,6.6
t2,1579573145000000000,7.7
t2,1579573989000000000,8.9
t2,1579575200000000000,9.9
t2,1579576238000000000,13.1
t2,1579576573000000000,15.2
t2,1579578961000000000,16.3
t2,1579579143000000000,17.4
t2,1579579794000000000,17.1
t2,1579580336000000000,16
t2,1579581753000000000,15.8
t2,1579582108000000000,14.7
t2,1579582241000000000,13.4
t2,1579583137000000000,11.1
t2,1579583536000000000,12.3
t2,1579585756000000000,12.3
t2,1579585892000000000,13.4
t2,1579586829000000000,12
t2,1579588575000000000,8.9
t2,1579589889000000000,10
t2,1579590592000000000,8.9
t2,1579591428000000000,7.7
t2,1579593000000000000,5.5
t2,1579594439000000000,4.5
t2,1579597069000000000,2.4
t2,1579600331000000000,1.4
t2,1579609857000000000,0.1
t2,1579623045000000000,0.9
t2,1579627854000000000,-1.9
t2,1579632972000000000,-1.9
t2,1579650943000000000,-1.7
t2,1579652940000000000,0.7
t2,1579654582000000000,1.3
t2,1579654960000000000,2.3
t2,1579656020000000000,4.3
t2,1579656331000000000,5.4
t2,1579656901000000000,6.4
t2,1579657489000000000,8.5
t2,1579657797000000000,9.5
t2,1579658685000000000,7.4
t2,1579659656000000000,7.3
t2,1579659765000000000,8.3
t2,1579659875000000000,9.4
t2,1579660103000000000,10.4
t2,1579660513000000000,11.5
t2,1579660945000000000,13.6
t2,1579662268000000000,12.6
t2,1579663138000000000,13.6
t2,1579663295000000000,14.7
t2,1579663502000000000,15.8
t2,1579663870000000000,16.8
t2,1579664048000000000,17.9
t2,1579665768000000000,19
t2,1579667530000000000,20.1
t2,1579668248000000000,19
t2,1579668548000000000,20.1
t2,1579671130000000000,16.8
t2,1579671571000000000,16.8
t2,1579672495000000000,15.8
t2,1579673335000000000,13.6
t2,1579673547000000000,12.6
t2,1579673548000000000,12.6
t2,1579673739000000000,13.6
t2,1579673946000000000,14.7
t2,1579675648000000000,14.7
t2,1579677861000000000,11.5
t2,1579678507000000000,8.3
t2,1579679362000000000,7.3
t2,1579681787000000000,5.2
t2,1579690792000000000,2.3
t2,1579698001000000000,1.3
t2,1579699250000000000,0.2
t2,1579704220000000000,0.2
t2,1579719725000000000,-1.2
t2,1579724555000000000,-2.2
t2,1579728063000000000,-3.4
t2,1579731245000000000,-2.2
t2,1579733433000000000,-1.2
t2,1579738108000000000,0.7
t2,1579739200000000000,2.8
t2,1579740956000000000,4.8
t2,1579741901000000000,5.9
t2,1579744000000000000,7
t2,1579745040000000000,8.1
